nthreads,test,routine,MFLOPS
21,xdl2,gemv,3424.18
21,xdl2,sbmv,1489.32
21,xdl2,spmv,3271.80
21,xdl2,symv,4960.76
21,xdl2,tbmv,556.58
21,xdl2,tpmv,3420.72
21,xdl2,trmv,3280.03
21,xdl2,tbsv,378.65
21,xdl2,tpsv,3653.41
21,xdl2,trsv,3492.16
21,xdl2,ger,2786.53
21,xdl2,ger2,2806.66
21,xdl2,spr,3050.53
21,xdl2,syr,2771.27
21,xdl2,spr2,5754.81
21,xdl2,syr2,5231.33
21,xsl2,gbmv,991.67
21,xsl2,gemv,7027.81
21,xsl2,sbmv,1554.53
21,xsl2,spmv,3540.33
21,xsl2,symv,6111.00
21,xsl2,tbmv,540.75
21,xsl2,tpmv,7262.38
21,xsl2,trmv,6476.13
21,xsl2,tbsv,434.63
21,xsl2,tpsv,7762.21
21,xsl2,trsv,7185.60
21,xsl2,ger,5421.81
21,xsl2,ger2,5454.58
21,xsl2,spr,6399.10
21,xsl2,syr,5238.51
21,xsl2,spr2,12012.15
21,xsl2,syr2,9790.10
21,xcl3,gemm,651335.11
21,xcl3,hemm,669302.47
21,xcl3,herk,479384.82
21,xcl3,her2k,551310.26
21,xcl3,symm,620779.42
21,xcl3,syr2k,526705.75
21,xcl3,syrk,534068.40
21,xcl3,trmm,566153.05
21,xcl3,trsm,390406.38
21,xzl3,gemm,399609.71
21,xzl3,hemm,394309.77
21,xzl3,herk,325989.38
21,xzl3,her2k,329710.92
21,xzl3,symm,403277.07
21,xzl3,syr2k,332754.81
21,xzl3,syrk,321698.25
21,xzl3,trmm,357581.88
21,xzl3,trsm,278544.06
21,xdl3,gemm,291164.73
21,xdl3,symm,299615.02
21,xdl3,syrk,214758.17
21,xdl3,syr2k,225057.37
21,xdl3,trmm,220019.32
21,xdl3,trsm,172276.05
21,xsl3,gemm,509338.07
21,xsl3,symm,469017.62
21,xsl3,syrk,337447.73
21,xsl3,syr2k,359370.36
21,xsl3,trmm,372145.15
21,xsl3,trsm,172219.27
22,xcl1,nrm2,2867.83
22,xcl1,amax,1598.01
22,xcl1,asum,1769.55
22,xcl1,axpy,6778.80
22,xcl1,copy,1968.25
22,xcl1,swap,3166.12
22,xcl1,dotc,7764.22
22,xcl1,dotu,7784.65
22,xzl1,nrm2,2610.98
22,xzl1,amax,1496.21
22,xzl1,asum,1682.18
22,xzl1,axpy,3334.33
22,xzl1,copy,926.56
22,xzl1,swap,1542.32
22,xzl1,dotc,3484.20
22,xzl1,dotu,3495.06
22,xdl1,nrm2,547.97
22,xdl1,amax,2169.30
22,xdl1,asum,1605.68
22,xdl1,axpy,1722.26
22,xdl1,copy,928.32
22,xdl1,swap,1588.38
22,xdl1,dot,2141.42
22,xdl1,rotm,4085.72
22,xsl1,nrm2,665.15
22,xsl1,amax,4623.87
22,xsl1,asum,1726.41
22,xsl1,axpy,3862.75
22,xsl1,copy,2074.82
22,xsl1,swap,3551.13
22,xsl1,dot,4970.63
22,xsl1,rotm,6597.32
22,xsl1,dsdot,1760.97
22,xsl1,sdsdot,1750.57
22,xcl2,gbmv,2724.58
22,xcl2,gemv,10411.60
22,xcl2,hbmv,3471.33
22,xcl2,hpmv,4626.47
22,xcl2,hemv,15219.56
22,xcl2,tbmv,2384.20
22,xcl2,tpmv,5882.22
22,xcl2,trmv,9821.70
22,xcl2,tbsv,1123.86
22,xcl2,tpsv,13056.22
22,xcl2,trsv,10186.12
22,xcl2,gerc,7513.46
22,xcl2,geru,7502.92
22,xcl2,ger2c,7519.05
22,xcl2,ger2u,7480.82
22,xcl2,hpr,11373.20
22,xcl2,her,7321.27
22,xcl2,hpr2,20301.48
22,xcl2,her2,11435.96
22,xzl2,gbmv,3037.85
22,xzl2,gemv,5854.83
22,xzl2,hbmv,3334.42
22,xzl2,hpmv,4908.28
22,xzl2,hemv,9584.68
22,xzl2,tbmv,2640.40
22,xzl2,tpmv,4917.56
22,xzl2,trmv,5539.03
22,xzl2,tbsv,981.81
22,xzl2,tpsv,6309.05
22,xzl2,trsv,5822.50
22,xdl2,gbmv,992.70
22,xdl2,gemv,3472.92
22,xdl2,sbmv,1407.45
22,xdl2,spmv,3244.73
22,xdl2,symv,4950.11
22,xdl2,tbmv,623.87
22,xdl2,tpmv,3416.50
22,xdl2,trmv,3320.62
22,xdl2,tbsv,391.58
22,xdl2,tpsv,3695.75
22,xdl2,trsv,3533.87
22,xdl2,ger,2821.35
22,xdl2,ger2,2843.85
22,xdl2,spr,3077.58
22,xdl2,syr,2800.07
22,xdl2,spr2,5709.70
22,xdl2,syr2,5228.36
22,xsl2,gbmv,994.68
22,xsl2,gemv,7100.98
22,xsl2,sbmv,1558.20
22,xsl2,spmv,3592.25
22,xsl2,symv,6069.07
22,xsl2,tbmv,539.27
22,xsl2,tpmv,7206.18
22,xsl2,trmv,6668.91
22,xsl2,tbsv,429.93
22,xsl2,tpsv,7955.67
22,xsl2,trsv,7300.05
22,xsl2,ger,5487.26
22,xsl2,ger2,5511.25
22,xsl2,spr,6586.02
22,xsl2,syr,5281.63
22,xsl2,spr2,11787.02
22,xsl2,syr2,9887.83
22,xcl3,gemm,552608.15
22,xcl3,hemm,598312.18
22,xcl3,herk,448661.75
22,xcl3,her2k,470645.40
22,xcl3,symm,605434.26
22,xcl3,syr2k,491948.81
22,xcl3,syrk,444054.51
22,xcl3,trmm,489725.18
22,xcl3,trsm,358958.61
22,xzl3,gemm,369847.00
22,xzl3,hemm,368485.16
22,xzl3,herk,299926.61
22,xzl3,her2k,314677.55
22,xzl3,symm,329666.41
22,xzl3,syr2k,296893.81
22,xzl3,syrk,283330.66
22,xzl3,trmm,336685.67
22,xzl3,trsm,262679.57
22,xdl3,gemm,242021.66
22,xdl3,symm,258946.97
22,xdl3,syrk,188810.00
22,xdl3,syr2k,202026.36
22,xdl3,trmm,226629.26
22,xdl3,trsm,161278.62
22,xsl3,gemm,441500.40
22,xsl3,symm,398971.76
22,xsl3,syrk,276721.60
22,xsl3,syr2k,350621.70
22,xsl3,trmm,336890.76
22,xsl3,trsm,179515.75
23,xcl1,nrm2,2838.78
23,xcl1,amax,1582.30
23,xcl1,asum,1795.43
23,xcl1,axpy,6813.93
23,xcl1,copy,1958.86
23,xcl1,swap,3138.53
23,xcl1,dotc,7595.78
23,xcl1,dotu,7635.61
23,xzl1,nrm2,2621.72
23,xzl1,amax,1511.78
23,xzl1,asum,1680.56
23,xzl1,axpy,3288.92
23,xzl1,copy,919.07
23,xzl1,swap,1532.87
23,xzl1,dotc,3407.61
23,xzl1,dotu,3435.61
23,xdl1,nrm2,554.12
23,xdl1,amax,2203.41
23,xdl1,asum,1617.71
23,xdl1,axpy,1699.45
23,xdl1,copy,919.52
23,xdl1,swap,1564.25
23,xdl1,dot,2111.40
23,xdl1,rotm,4031.22
23,xsl1,nrm2,666.02
23,xsl1,amax,4518.75
23,xsl1,asum,1736.88
23,xsl1,axpy,3805.06
23,xsl1,copy,2023.77
23,xsl1,swap,3456.66
23,xsl1,dot,4855.83
23,xsl1,rotm,6564.07
23,xsl1,dsdot,1779.57
23,xsl1,sdsdot,1769.25
23,xcl2,gbmv,2629.00
23,xcl2,gemv,10364.80
23,xcl2,hbmv,3428.95
23,xcl2,hpmv,4613.56
23,xcl2,hemv,15152.76
23,xcl2,tbmv,2387.22
23,xcl2,tpmv,5836.98
23,xcl2,trmv,9578.51
23,xcl2,tbsv,1073.76
23,xcl2,tpsv,13088.03
23,xcl2,trsv,10226.41
23,xcl2,gerc,7500.41
23,xcl2,geru,7455.95
23,xcl2,ger2c,7458.87
23,xcl2,ger2u,7468.93
23,xcl2,hpr,11254.21
23,xcl2,her,7343.93
23,xcl2,hpr2,20281.56
23,xcl2,her2,11461.86
23,xzl2,gbmv,3069.70
23,xzl2,gemv,5865.06
23,xzl2,hbmv,3459.06
23,xzl2,hpmv,4954.77
23,xzl2,hemv,9622.91
23,xzl2,tbmv,2576.47
23,xzl2,tpmv,4903.07
23,xzl2,trmv,5500.91
23,xzl2,tbsv,987.31
23,xzl2,tpsv,6275.18
23,xzl2,trsv,5721.92
23,xdl2,gbmv,961.71
23,xdl2,gemv,3438.40
23,xdl2,sbmv,1474.75
23,xdl2,spmv,3251.90
23,xdl2,symv,4984.72
23,xdl2,tbmv,612.58
23,xdl2,tpmv,3415.32
23,xdl2,trmv,3284.01
23,xdl2,tbsv,389.83
23,xdl2,tpsv,3615.68
23,xdl2,trsv,3497.53
23,xdl2,ger,2807.83
23,xdl2,ger2,2812.52
23,xdl2,spr,3051.38
23,xdl2,syr,2753.43
23,xdl2,spr2,5749.88
23,xdl2,syr2,5223.52
23,xsl2,gbmv,944.81
23,xsl2,gemv,7057.93
23,xsl2,sbmv,1564.93
23,xsl2,spmv,3603.43
23,xsl2,symv,6140.71
23,xsl2,tbmv,531.26
23,xsl2,tpmv,7233.50
23,xsl2,trmv,6576.73
23,xsl2,tbsv,429.95
23,xsl2,tpsv,7684.72
23,xsl2,trsv,7279.30
23,xsl2,ger,5433.60
23,xsl2,ger2,5477.90
23,xsl2,spr,6515.96
23,xsl2,syr,5218.03
23,xsl2,spr2,11989.28
23,xsl2,syr2,9777.18
23,xcl3,gemm,712097.66
23,xcl3,hemm,778486.76
23,xcl3,herk,391197.27
23,xcl3,her2k,446157.22
23,xcl3,symm,778393.03
23,xcl3,syr2k,445368.23
23,xcl3,syrk,415987.83
23,xcl3,trmm,372959.83
23,xcl3,trsm,371797.76
23,xzl3,gemm,501304.53
23,xzl3,hemm,488663.06
23,xzl3,herk,332566.13
23,xzl3,her2k,330912.98
23,xzl3,symm,498616.83
23,xzl3,syr2k,342292.91
23,xzl3,syrk,340355.91
23,xzl3,trmm,300359.82
23,xzl3,trsm,301074.92
23,xdl3,gemm,328675.66
23,xdl3,symm,330106.41
23,xdl3,syrk,159523.55
23,xdl3,syr2k,171754.96
23,xdl3,trmm,186632.48
23,xdl3,trsm,163577.66
23,xsl3,gemm,462684.71
23,xsl3,symm,451771.23
23,xsl3,syrk,346909.13
23,xsl3,syr2k,317662.55
23,xsl3,trmm,277877.43
23,xsl3,trsm,140160.65
24,xcl1,nrm2,2834.16
24,xcl1,amax,1592.47
24,xcl1,asum,1802.21
24,xcl1,axpy,6794.16
24,xcl1,copy,1955.76
24,xcl1,swap,3136.17
24,xcl1,dotc,7491.38
24,xcl1,dotu,7562.28
24,xzl1,nrm2,2627.37
24,xzl1,amax,1501.02
24,xzl1,asum,1675.18
24,xzl1,axpy,3278.88
24,xzl1,copy,919.47
24,xzl1,swap,1530.05
24,xzl1,dotc,3415.57
24,xzl1,dotu,3412.50
24,xdl1,nrm2,550.36
24,xdl1,amax,2151.61
24,xdl1,asum,1621.23
24,xdl1,axpy,1688.55
24,xdl1,copy,922.18
24,xdl1,swap,1559.27
24,xdl1,dot,2076.46
24,xdl1,rotm,4061.17
24,xsl1,nrm2,529.11
24,xsl1,amax,4652.91
24,xsl1,asum,1721.82
24,xsl1,axpy,3805.27
24,xsl1,copy,2024.52
24,xsl1,swap,3406.95
24,xsl1,dot,4777.15
24,xsl1,rotm,6466.93
24,xsl1,dsdot,1745.21
24,xsl1,sdsdot,1762.43
24,xcl2,gbmv,2690.07
24,xcl2,gemv,10447.25
24,xcl2,hbmv,3347.52
24,xcl2,hpmv,4651.61
24,xcl2,hemv,15114.20
24,xcl2,tbmv,2346.70
24,xcl2,tpmv,5830.43
24,xcl2,trmv,9766.80
24,xcl2,tbsv,1113.52
24,xcl2,tpsv,13140.81
24,xcl2,trsv,10142.91
24,xcl2,gerc,7488.51
24,xcl2,geru,7487.08
24,xcl2,ger2c,7481.70
24,xcl2,ger2u,7503.35
24,xcl2,hpr,11231.48
24,xcl2,her,7311.86
24,xcl2,hpr2,19979.50
24,xcl2,her2,11441.38
24,xzl2,gbmv,3079.26
24,xzl2,gemv,5815.87
24,xzl2,hbmv,3373.71
24,xzl2,hpmv,4903.53
24,xzl2,hemv,9630.76
24,xzl2,tbmv,2582.75
24,xzl2,tpmv,4918.63
24,xzl2,trmv,5553.22
24,xzl2,tbsv,982.82
24,xzl2,tpsv,6325.60
24,xzl2,trsv,5764.58
24,xdl2,gbmv,972.77
24,xdl2,gemv,3418.36
24,xdl2,sbmv,1450.02
24,xdl2,spmv,3255.06
24,xdl2,symv,4977.97
24,xdl2,tbmv,611.78
24,xdl2,tpmv,3445.52
24,xdl2,trmv,3285.73
24,xdl2,tbsv,362.92
24,xdl2,tpsv,3618.20
24,xdl2,trsv,3469.71
24,xdl2,ger,2818.88
24,xdl2,ger2,2829.07
24,xdl2,spr,3039.87
24,xdl2,syr,2754.46
24,xdl2,spr2,5781.97
24,xdl2,syr2,5209.32
24,xsl2,gbmv,968.65
24,xsl2,gemv,7024.20
24,xsl2,sbmv,1517.38
24,xsl2,spmv,3544.63
24,xsl2,symv,6085.06
24,xsl2,tbmv,540.35
24,xsl2,tpmv,7312.91
24,xsl2,trmv,6515.16
24,xsl2,tbsv,428.17
24,xsl2,tpsv,7627.62
24,xsl2,trsv,7200.47
24,xsl2,ger,5415.62
24,xsl2,ger2,5465.07
24,xsl2,spr,6354.55
24,xsl2,syr,5181.17
24,xsl2,spr2,12080.13
24,xsl2,syr2,9819.12
24,xcl3,gemm,876404.81
24,xcl3,hemm,801047.48
24,xcl3,herk,574394.10
24,xcl3,her2k,619821.46
24,xcl3,symm,809576.42
24,xcl3,syr2k,626349.27
24,xcl3,syrk,590874.88
24,xcl3,trmm,682600.97
24,xcl3,trsm,418881.36
24,xzl3,gemm,515147.10
24,xzl3,hemm,516620.37
24,xzl3,herk,373933.17
24,xzl3,her2k,378508.20
24,xzl3,symm,527205.56
24,xzl3,syr2k,383699.91
24,xzl3,syrk,383801.41
24,xzl3,trmm,436467.08
24,xzl3,trsm,301546.93
24,xdl3,gemm,348167.65
24,xdl3,symm,382922.36
24,xdl3,syrk,227889.55
24,xdl3,syr2k,258574.61
24,xdl3,trmm,250724.41
24,xdl3,trsm,175262.51
24,xsl3,gemm,571705.45
24,xsl3,symm,571004.73
24,xsl3,syrk,338910.22
24,xsl3,syr2k,374673.03
24,xsl3,trmm,344761.43
24,xsl3,trsm,194960.15
