nthreads,test,routine,MFLOPS
7,xsl2,ger,5457.82
7,xsl2,ger2,5497.47
7,xsl2,spr,6439.56
7,xsl2,syr,5236.13
7,xsl2,spr2,11944.18
7,xsl2,syr2,9898.93
7,xcl3,gemm,664264.03
7,xcl3,hemm,674104.40
7,xcl3,herk,450640.50
7,xcl3,her2k,486801.81
7,xcl3,symm,700278.76
7,xcl3,syr2k,471847.36
7,xcl3,syrk,448077.57
7,xcl3,trmm,506176.95
7,xcl3,trsm,348730.47
7,xzl3,gemm,401769.65
7,xzl3,hemm,408628.97
7,xzl3,herk,296129.51
7,xzl3,her2k,301568.42
7,xzl3,symm,425593.01
7,xzl3,syr2k,300888.90
7,xzl3,syrk,295789.35
7,xzl3,trmm,326952.55
7,xzl3,trsm,260965.02
7,xdl3,gemm,306362.10
7,xdl3,symm,300734.70
7,xdl3,syrk,202809.58
7,xdl3,syr2k,218876.86
7,xdl3,trmm,216976.52
7,xdl3,trsm,158742.45
7,xsl3,gemm,462858.51
7,xsl3,symm,478552.97
7,xsl3,syrk,289154.58
7,xsl3,syr2k,319887.62
7,xsl3,trmm,293512.72
7,xsl3,trsm,129453.05
8,xcl1,nrm2,2747.23
8,xcl1,amax,1765.67
8,xcl1,asum,1720.31
8,xcl1,axpy,7052.65
8,xcl1,copy,2023.47
8,xcl1,swap,3198.10
8,xcl1,dotc,7929.90
8,xcl1,dotu,8006.40
8,xzl1,nrm2,2689.92
8,xzl1,amax,1252.31
8,xzl1,asum,1596.06
8,xzl1,axpy,3346.08
8,xzl1,copy,930.06
8,xzl1,swap,1555.16
8,xzl1,dotc,3552.76
8,xzl1,dotu,3541.58
8,xdl1,nrm2,592.18
8,xdl1,amax,2158.10
8,xdl1,asum,1506.50
8,xdl1,axpy,1753.53
8,xdl1,copy,1149.76
8,xdl1,swap,1597.25
8,xdl1,dot,2184.43
8,xdl1,rotm,4170.18
8,xsl1,nrm2,710.21
8,xsl1,amax,4662.82
8,xsl1,asum,1705.76
8,xsl1,axpy,3925.45
8,xsl1,copy,2138.88
8,xsl1,swap,3526.28
8,xsl1,dot,4983.88
8,xsl1,rotm,6562.23
8,xsl1,dsdot,1721.51
8,xsl1,sdsdot,1752.07
8,xcl2,gbmv,3030.25
8,xcl2,gemv,10189.21
8,xcl2,hbmv,3648.26
8,xcl2,hpmv,4488.63
8,xcl2,hemv,15297.15
8,xcl2,tbmv,2488.95
8,xcl2,tpmv,5851.12
8,xcl2,trmv,9217.33
8,xcl2,tbsv,1063.07
8,xcl2,tpsv,12937.68
8,xcl2,trsv,9856.73
8,xcl2,gerc,7586.60
8,xcl2,geru,7581.88
8,xcl2,ger2c,7607.00
8,xcl2,ger2u,7635.57
8,xcl2,hpr,11410.46
8,xcl2,her,7438.36
8,xcl2,hpr2,20413.76
8,xcl2,her2,11569.81
8,xzl2,gbmv,2891.12
8,xzl2,gemv,5907.92
8,xzl2,hbmv,3302.60
8,xzl2,hpmv,4778.93
8,xzl2,hemv,9587.93
8,xzl2,tbmv,3206.07
8,xzl2,tpmv,4933.73
8,xzl2,trmv,5542.37
8,xzl2,tbsv,862.00
8,xzl2,tpsv,6313.46
8,xzl2,trsv,5882.27
8,xdl2,gbmv,938.87
8,xdl2,gemv,3451.05
8,xdl2,sbmv,1304.48
8,xdl2,spmv,3151.07
8,xdl2,symv,4961.58
8,xdl2,tbmv,690.68
8,xdl2,tpmv,3475.38
8,xdl2,trmv,3305.93
8,xdl2,tbsv,364.12
8,xdl2,tpsv,3765.08
8,xdl2,trsv,3503.50
8,xdl2,ger,2843.91
8,xdl2,ger2,2868.57
8,xdl2,spr,3087.03
8,xdl2,syr,2805.65
8,xdl2,spr2,5783.70
8,xdl2,syr2,5257.73
8,xsl2,gbmv,1099.41
8,xsl2,gemv,7026.67
8,xsl2,sbmv,1392.53
8,xsl2,spmv,3535.00
8,xsl2,symv,9362.10
8,xsl2,tbmv,679.92
8,xsl2,tpmv,7218.41
8,xsl2,trmv,6618.91
8,xsl2,tbsv,405.23
8,xsl2,tpsv,8018.05
8,xsl2,trsv,7273.75
8,xsl2,ger,5553.37
8,xsl2,ger2,5573.90
8,xsl2,spr,6487.55
8,xsl2,syr,5322.06
8,xsl2,spr2,12053.31
8,xsl2,syr2,9935.65
8,xcl3,gemm,519550.30
8,xcl3,hemm,715614.46
8,xcl3,herk,492773.72
8,xcl3,her2k,535574.76
8,xcl3,symm,725818.91
8,xcl3,syr2k,549933.96
8,xcl3,syrk,496761.01
8,xcl3,trmm,573283.41
8,xcl3,trsm,348738.67
8,xzl3,gemm,423110.10
8,xzl3,hemm,424096.01
8,xzl3,herk,307375.73
8,xzl3,her2k,303359.20
8,xzl3,symm,437140.38
8,xzl3,syr2k,325135.67
8,xzl3,syrk,296129.31
8,xzl3,trmm,360121.78
8,xzl3,trsm,284491.86
8,xdl3,gemm,298042.22
8,xdl3,symm,317920.47
8,xdl3,syrk,214770.56
8,xdl3,syr2k,233746.02
8,xdl3,trmm,239608.20
8,xdl3,trsm,160743.77
8,xsl3,gemm,520461.01
8,xsl3,symm,484718.92
8,xsl3,syrk,313594.97
8,xsl3,syr2k,372127.40
8,xsl3,trmm,338711.43
8,xsl3,trsm,144928.78
9,xcl1,nrm2,2806.82
9,xcl1,amax,1771.25
9,xcl1,asum,1730.43
9,xcl1,axpy,6968.22
9,xcl1,copy,2026.12
9,xcl1,swap,3211.40
9,xcl1,dotc,7869.23
9,xcl1,dotu,8002.96
9,xzl1,nrm2,2686.65
9,xzl1,amax,1253.40
9,xzl1,asum,1601.20
9,xzl1,axpy,3377.20
9,xzl1,copy,934.10
9,xzl1,swap,1559.16
9,xzl1,dotc,3569.91
9,xzl1,dotu,3577.36
9,xdl1,nrm2,592.68
9,xdl1,amax,2142.18
9,xdl1,asum,1532.81
9,xdl1,axpy,1753.66
9,xdl1,copy,1147.00
9,xdl1,swap,1598.55
9,xdl1,dot,2187.68
9,xdl1,rotm,4122.31
9,xsl1,nrm2,712.26
9,xsl1,amax,4562.72
9,xsl1,asum,1705.60
9,xsl1,axpy,3949.95
9,xsl1,copy,2133.95
9,xsl1,swap,3568.48
9,xsl1,dot,4959.58
9,xsl1,rotm,6500.42
9,xsl1,dsdot,1738.55
9,xsl1,sdsdot,1717.25
9,xcl2,gbmv,2953.98
9,xcl2,gemv,10146.83
9,xcl2,hbmv,3598.43
9,xcl2,hpmv,4504.68
9,xcl2,hemv,15093.63
9,xcl2,tbmv,2442.67
9,xcl2,tpmv,5873.52
9,xcl2,trmv,9391.30
9,xcl2,tbsv,1046.77
9,xcl2,tpsv,13120.02
9,xcl2,trsv,9868.57
9,xcl2,gerc,7599.58
9,xcl2,geru,7629.32
9,xcl2,ger2c,7568.67
9,xcl2,ger2u,7629.51
9,xcl2,hpr,11433.85
9,xcl2,her,7424.40
9,xcl2,hpr2,20282.21
9,xcl2,her2,11516.06
9,xzl2,gbmv,2937.06
9,xzl2,gemv,5921.61
9,xzl2,hbmv,3301.63
9,xzl2,hpmv,4768.87
9,xzl2,hemv,9558.22
9,xzl2,tbmv,3131.77
9,xzl2,tpmv,5039.97
9,xzl2,trmv,5546.51
9,xzl2,tbsv,922.40
9,xzl2,tpsv,6298.65
9,xzl2,trsv,5862.82
9,xdl2,gbmv,884.80
9,xdl2,gemv,3455.02
9,xdl2,sbmv,1283.51
9,xdl2,spmv,3129.78
9,xdl2,symv,4959.47
9,xdl2,tbmv,692.03
9,xdl2,tpmv,3463.95
9,xdl2,trmv,3305.95
9,xdl2,tbsv,368.88
9,xdl2,tpsv,3767.48
9,xdl2,trsv,3541.00
9,xdl2,ger,2857.98
9,xdl2,ger2,2893.60
9,xdl2,spr,3073.86
9,xdl2,syr,2822.10
9,xdl2,spr2,5775.25
9,xdl2,syr2,5335.65
9,xsl2,gbmv,1101.56
9,xsl2,gemv,7064.81
9,xsl2,sbmv,1391.06
9,xsl2,spmv,3537.66
9,xsl2,symv,9375.51
9,xsl2,tbmv,672.51
9,xsl2,tpmv,6937.56
9,xsl2,trmv,6577.61
9,xsl2,tbsv,411.23
9,xsl2,tpsv,7922.83
9,xsl2,trsv,7363.28
9,xsl2,ger,5529.01
9,xsl2,ger2,5525.21
9,xsl2,spr,6451.23
9,xsl2,syr,5306.50
9,xsl2,spr2,12123.96
9,xsl2,syr2,9963.46
9,xcl3,gemm,802512.47
9,xcl3,hemm,799314.70
9,xcl3,herk,517152.21
9,xcl3,her2k,552803.25
9,xcl3,symm,753705.38
9,xcl3,syr2k,557123.43
9,xcl3,syrk,529329.02
9,xcl3,trmm,614999.20
9,xcl3,trsm,395545.53
9,xzl3,gemm,463462.18
9,xzl3,hemm,469177.26
9,xzl3,herk,324896.42
9,xzl3,her2k,327202.58
9,xzl3,symm,473490.56
9,xzl3,syr2k,245203.88
9,xzl3,syrk,321184.37
9,xzl3,trmm,377373.50
9,xzl3,trsm,311115.13
9,xdl3,gemm,329498.55
9,xdl3,symm,346947.78
9,xdl3,syrk,234204.17
9,xdl3,syr2k,258610.42
9,xdl3,trmm,260966.65
9,xdl3,trsm,179586.83
9,xsl3,gemm,538927.50
9,xsl3,symm,530731.42
9,xsl3,syrk,355878.76
9,xsl3,syr2k,423569.61
9,xsl3,trmm,382562.97
9,xsl3,trsm,162861.01
10,xcl1,nrm2,2769.65
10,xcl1,amax,1772.92
10,xcl1,asum,1723.22
10,xcl1,axpy,6855.82
10,xcl1,copy,1986.35
10,xcl1,swap,3139.92
10,xcl1,dotc,7560.31
10,xcl1,dotu,7552.63
10,xzl1,nrm2,2710.17
10,xzl1,amax,1255.60
10,xzl1,asum,1591.91
10,xzl1,axpy,3279.35
10,xzl1,copy,911.58
10,xzl1,swap,1531.08
10,xzl1,dotc,3415.86
10,xzl1,dotu,3405.01
10,xdl1,nrm2,600.21
10,xdl1,amax,2138.42
10,xdl1,asum,1515.86
10,xdl1,axpy,1711.56
10,xdl1,copy,1105.58
10,xdl1,swap,1562.10
10,xdl1,dot,2109.17
10,xdl1,rotm,4046.63
10,xsl1,nrm2,715.97
10,xsl1,amax,4564.66
10,xsl1,asum,1707.05
10,xsl1,axpy,3845.00
10,xsl1,copy,2088.81
10,xsl1,swap,3510.27
10,xsl1,dot,4816.90
10,xsl1,rotm,6559.25
10,xsl1,dsdot,1738.45
10,xsl1,sdsdot,1731.47
10,xcl2,gbmv,2938.67
10,xcl2,gemv,10229.87
10,xcl2,hbmv,3539.27
10,xcl2,hpmv,4497.21
10,xcl2,hemv,15230.28
10,xcl2,tbmv,2495.72
10,xcl2,tpmv,5799.15
10,xcl2,trmv,9450.66
10,xcl2,tbsv,1056.35
10,xcl2,tpsv,12743.96
10,xcl2,trsv,9899.28
10,xcl2,gerc,7491.76
10,xcl2,geru,7474.26
10,xcl2,ger2c,7489.52
10,xcl2,ger2u,7474.67
10,xcl2,hpr,11271.21
10,xcl2,her,7335.40
10,xcl2,hpr2,20033.66
10,xcl2,her2,11506.28
10,xzl2,gbmv,2917.40
10,xzl2,gemv,5819.61
10,xzl2,hbmv,3346.15
10,xzl2,hpmv,4790.90
10,xzl2,hemv,9537.77
10,xzl2,tbmv,3133.00
10,xzl2,tpmv,4905.22
10,xzl2,trmv,5528.71
10,xzl2,tbsv,906.43
10,xzl2,tpsv,6263.42
10,xzl2,trsv,5802.06
10,xdl2,gbmv,898.45
10,xdl2,gemv,3431.51
10,xdl2,sbmv,1307.80
10,xdl2,spmv,3189.53
10,xdl2,symv,5011.66
10,xdl2,tbmv,683.11
10,xdl2,tpmv,3414.48
10,xdl2,trmv,3282.33
10,xdl2,tbsv,368.47
10,xdl2,tpsv,3655.55
10,xdl2,trsv,3477.80
10,xdl2,ger,2791.82
10,xdl2,ger2,2836.67
10,xdl2,spr,3045.61
10,xdl2,syr,2775.70
10,xdl2,spr2,5735.25
10,xdl2,syr2,5224.82
10,xsl2,gbmv,1106.68
10,xsl2,gemv,7083.20
10,xsl2,sbmv,1365.03
10,xsl2,spmv,3530.23
10,xsl2,symv,9446.75
10,xsl2,tbmv,675.52
10,xsl2,tpmv,7191.06
10,xsl2,trmv,6644.72
10,xsl2,tbsv,409.43
10,xsl2,tpsv,7922.38
10,xsl2,trsv,7322.30
10,xsl2,ger,5495.82
10,xsl2,ger2,5494.43
10,xsl2,spr,6266.13
10,xsl2,syr,5282.41
10,xsl2,spr2,11643.95
10,xsl2,syr2,9844.32
10,xcl3,gemm,730839.98
10,xcl3,hemm,743357.52
10,xcl3,herk,524328.78
10,xcl3,her2k,436284.20
10,xcl3,symm,749510.16
10,xcl3,syr2k,536494.12
10,xcl3,syrk,530707.80
10,xcl3,trmm,598524.35
10,xcl3,trsm,398160.27
10,xzl3,gemm,449892.71
10,xzl3,hemm,460153.83
10,xzl3,herk,338390.65
10,xzl3,her2k,346097.35
10,xzl3,symm,458542.05
10,xzl3,syr2k,346420.43
10,xzl3,syrk,340141.50
10,xzl3,trmm,383525.25
10,xzl3,trsm,318299.51
10,xdl3,gemm,332204.93
10,xdl3,symm,339924.52
10,xdl3,syrk,233427.51
10,xdl3,syr2k,249954.28
10,xdl3,trmm,261144.17
10,xdl3,trsm,183052.57
10,xsl3,gemm,491484.20
10,xsl3,symm,502611.86
10,xsl3,syrk,350246.48
10,xsl3,syr2k,407684.28
10,xsl3,trmm,377797.53
10,xsl3,trsm,178603.08
11,xcl1,nrm2,2748.53
11,xcl1,amax,1757.17
11,xcl1,asum,1723.66
11,xcl1,axpy,6848.82
11,xcl1,copy,1973.30
11,xcl1,swap,3129.43
11,xcl1,dotc,7496.27
11,xcl1,dotu,7656.78
11,xzl1,nrm2,2692.01
11,xzl1,amax,1254.77
11,xzl1,asum,1591.63
11,xzl1,axpy,3289.00
11,xzl1,copy,914.67
11,xzl1,swap,1530.25
11,xzl1,dotc,3381.92
11,xzl1,dotu,3306.67
11,xdl1,nrm2,591.42
11,xdl1,amax,2077.08
11,xdl1,asum,1490.02
11,xdl1,axpy,1671.32
11,xdl1,copy,1112.58
11,xdl1,swap,1563.15
11,xdl1,dot,2109.73
11,xdl1,rotm,4025.06
11,xsl1,nrm2,714.18
11,xsl1,amax,4508.40
11,xsl1,asum,1719.82
11,xsl1,axpy,3822.97
11,xsl1,copy,2089.48
11,xsl1,swap,3457.37
11,xsl1,dot,4807.23
11,xsl1,rotm,6427.73
11,xsl1,dsdot,1725.22
11,xsl1,sdsdot,1719.18
11,xcl2,gbmv,2944.81
11,xcl2,gemv,10156.01
11,xcl2,hbmv,3621.98
11,xcl2,hpmv,4485.60
11,xcl2,hemv,15232.95
11,xcl2,tbmv,2453.98
11,xcl2,tpmv,5865.37
11,xcl2,trmv,9301.41
11,xcl2,tbsv,1061.31
11,xcl2,tpsv,12984.25
11,xcl2,trsv,9888.47
11,xcl2,gerc,7488.86
11,xcl2,geru,7504.50
11,xcl2,ger2c,7484.85
11,xcl2,ger2u,7473.20
11,xcl2,hpr,11300.40
11,xcl2,her,7322.37
11,xcl2,hpr2,19888.35
11,xcl2,her2,11501.12
11,xzl2,gbmv,2912.51
11,xzl2,gemv,5843.90
11,xzl2,hbmv,3121.55
11,xzl2,hpmv,4766.83
11,xzl2,hemv,9666.56
11,xzl2,tbmv,3157.82
11,xzl2,tpmv,4864.66
11,xzl2,trmv,5504.83
11,xzl2,tbsv,895.63
11,xzl2,tpsv,6247.27
11,xzl2,trsv,5789.67
11,xdl2,gbmv,941.47
11,xdl2,gemv,3411.18
11,xdl2,sbmv,1302.68
11,xdl2,spmv,3258.61
11,xdl2,symv,4949.16
11,xdl2,tbmv,691.35
11,xdl2,tpmv,3410.67
11,xdl2,trmv,3270.12
11,xdl2,tbsv,365.91
11,xdl2,tpsv,3668.26
11,xdl2,trsv,3483.26
11,xdl2,ger,2806.15
11,xdl2,ger2,2807.66
11,xdl2,spr,3056.88
11,xdl2,syr,2745.16
11,xdl2,spr2,5672.07
11,xdl2,syr2,5168.11
11,xsl2,gbmv,1096.37
11,xsl2,gemv,6994.10
11,xsl2,sbmv,1376.06
11,xsl2,spmv,3556.02
11,xsl2,symv,9406.01
11,xsl2,tbmv,679.31
11,xsl2,tpmv,7062.07
11,xsl2,trmv,6623.36
11,xsl2,tbsv,396.52
11,xsl2,tpsv,7778.67
11,xsl2,trsv,7391.87
11,xsl2,ger,5473.13
11,xsl2,ger2,5504.85
11,xsl2,spr,6400.90
11,xsl2,syr,5260.26
11,xsl2,spr2,11946.72
11,xsl2,syr2,9891.10
11,xcl3,gemm,849630.55
11,xcl3,hemm,829267.15
11,xcl3,herk,524081.07
11,xcl3,her2k,575941.00
11,xcl3,symm,847749.72
11,xcl3,syr2k,568794.48
11,xcl3,syrk,536356.00
11,xcl3,trmm,515478.15
11,xcl3,trsm,404789.82
11,xzl3,gemm,521556.10
11,xzl3,hemm,525205.80
11,xzl3,herk,337482.75
11,xzl3,her2k,347337.33
11,xzl3,symm,509540.52
11,xzl3,syr2k,337186.86
11,xzl3,syrk,342592.70
11,xzl3,trmm,401009.21
11,xzl3,trsm,211100.61
11,xdl3,gemm,356984.31
11,xdl3,symm,361294.65
11,xdl3,syrk,226873.41
11,xdl3,syr2k,250649.37
11,xdl3,trmm,240033.80
11,xdl3,trsm,182674.70
11,xsl3,gemm,519729.72
11,xsl3,symm,509888.08
11,xsl3,syrk,282185.62
11,xsl3,syr2k,336161.27
11,xsl3,trmm,298537.61
11,xsl3,trsm,169781.95
12,xcl1,nrm2,2736.20
12,xcl1,amax,1756.80
12,xcl1,asum,1720.62
12,xcl1,axpy,6780.80
12,xcl1,copy,1972.08
12,xcl1,swap,3138.23
12,xcl1,dotc,7582.12
12,xcl1,dotu,7792.33
12,xzl1,nrm2,2650.71
12,xzl1,amax,1253.80
12,xzl1,asum,1589.51
12,xzl1,axpy,3354.30
12,xzl1,copy,929.50
12,xzl1,swap,1551.88
12,xzl1,dotc,3478.87
12,xzl1,dotu,3504.96
12,xdl1,nrm2,593.56
12,xdl1,amax,2147.01
12,xdl1,asum,1500.03
12,xdl1,axpy,1735.27
12,xdl1,copy,1142.27
12,xdl1,swap,1590.11
12,xdl1,dot,2146.13
12,xdl1,rotm,4088.63
12,xsl1,nrm2,713.30
12,xsl1,amax,4533.18
12,xsl1,asum,1729.42
12,xsl1,axpy,3857.82
12,xsl1,copy,2131.80
12,xsl1,swap,3541.20
12,xsl1,dot,4967.55
12,xsl1,rotm,6463.12
12,xsl1,dsdot,1726.13
12,xsl1,sdsdot,1721.96
12,xcl2,gbmv,2996.80
12,xcl2,gemv,10178.70
12,xcl2,hbmv,3592.60
12,xcl2,hpmv,4481.82
12,xcl2,hemv,15184.42
12,xcl2,tbmv,2476.15
12,xcl2,tpmv,5824.58
12,xcl2,trmv,9298.96
12,xcl2,tbsv,1055.21
12,xcl2,tpsv,12961.18
12,xcl2,trsv,9866.47
12,xcl2,gerc,7503.93
12,xcl2,geru,7519.26
12,xcl2,ger2c,7504.20
12,xcl2,ger2u,7520.42
12,xcl2,hpr,11380.12
12,xcl2,her,7374.23
12,xcl2,hpr2,20197.53
12,xcl2,her2,11427.58
12,xzl2,gbmv,2943.03
12,xzl2,gemv,5922.86
12,xzl2,hbmv,3318.81
12,xzl2,hpmv,4761.72
12,xzl2,hemv,9569.76
12,xzl2,tbmv,3163.68
12,xzl2,tpmv,4938.91
12,xzl2,trmv,5576.58
12,xzl2,tbsv,907.38
12,xzl2,tpsv,6256.92
12,xzl2,trsv,5860.80
12,xdl2,gbmv,924.47
12,xdl2,gemv,3481.61
12,xdl2,sbmv,1222.16
12,xdl2,spmv,3188.12
12,xdl2,symv,4996.47
12,xdl2,tbmv,684.32
12,xdl2,tpmv,3454.23
12,xdl2,trmv,3327.08
12,xdl2,tbsv,370.21
12,xdl2,tpsv,3684.67
12,xdl2,trsv,3555.98
12,xdl2,ger,2817.87
12,xdl2,ger2,2847.87
12,xdl2,spr,3068.63
12,xdl2,syr,2807.52
12,xdl2,spr2,5757.88
12,xdl2,syr2,5250.61
12,xsl2,gbmv,1092.82
12,xsl2,gemv,7141.66
12,xsl2,sbmv,1371.52
12,xsl2,spmv,3605.57
12,xsl2,symv,9431.41
12,xsl2,tbmv,675.00
12,xsl2,tpmv,7223.10
12,xsl2,trmv,6610.12
12,xsl2,tbsv,403.91
12,xsl2,tpsv,7931.63
12,xsl2,trsv,7382.25
12,xsl2,ger,5499.47
12,xsl2,ger2,5485.68
12,xsl2,spr,6368.65
12,xsl2,syr,5238.38
12,xsl2,spr2,11997.55
12,xsl2,syr2,9915.66
12,xcl3,gemm,919457.02
12,xcl3,hemm,903674.33
12,xcl3,herk,585606.77
12,xcl3,her2k,641571.57
12,xcl3,symm,910465.38
12,xcl3,syr2k,627795.42
12,xcl3,syrk,573976.55
12,xcl3,trmm,644578.53
12,xcl3,trsm,442143.12
12,xzl3,gemm,546477.70
12,xzl3,hemm,556238.47
12,xzl3,herk,382357.78
12,xzl3,her2k,396280.83
12,xzl3,symm,544225.11
12,xzl3,syr2k,400888.45
12,xzl3,syrk,357879.20
12,xzl3,trmm,443241.25
12,xzl3,trsm,346999.65
12,xdl3,gemm,378547.96
12,xdl3,symm,378199.73
12,xdl3,syrk,247796.20
12,xdl3,syr2k,278128.01
12,xdl3,trmm,271803.15
12,xdl3,trsm,197285.00
12,xsl3,gemm,599465.06
12,xsl3,symm,566629.03
12,xsl3,syrk,378387.01
12,xsl3,syr2k,432464.20
12,xsl3,trmm,406241.23
12,xsl3,trsm,171784.01
13,xcl1,nrm2,2787.22
13,xcl1,amax,1757.05
13,xcl1,asum,1732.88
13,xcl1,axpy,6809.57
13,xcl1,copy,1989.25
13,xcl1,swap,3141.48
13,xcl1,dotc,7609.18
13,xcl1,dotu,7605.50
13,xzl1,nrm2,2711.76
13,xzl1,amax,1257.02
13,xzl1,asum,1598.77
13,xzl1,axpy,3289.72
13,xzl1,copy,912.88
13,xzl1,swap,1528.12
13,xzl1,dotc,3411.72
13,xzl1,dotu,3431.22
13,xdl1,nrm2,599.03
13,xdl1,amax,2169.92
13,xdl1,asum,1535.31
13,xdl1,axpy,1693.77
13,xdl1,copy,1105.97
13,xdl1,swap,1566.46
13,xdl1,dot,2083.40
13,xdl1,rotm,4049.45
13,xsl1,nrm2,718.51
13,xsl1,amax,4571.32
13,xsl1,asum,1717.00
13,xsl1,axpy,3805.51
13,xsl1,copy,2119.73
13,xsl1,swap,3399.86
13,xsl1,dot,4773.10
13,xsl1,rotm,6519.38
13,xsl1,dsdot,1729.30
13,xsl1,sdsdot,1718.65
13,xcl2,gbmv,2964.31
13,xcl2,gemv,10129.66
13,xcl2,hbmv,3607.10
13,xcl2,hpmv,4500.93
13,xcl2,hemv,15162.86
13,xcl2,tbmv,2484.15
13,xcl2,tpmv,5844.60
13,xcl2,trmv,9420.28
13,xcl2,tbsv,1025.26
13,xcl2,tpsv,12987.82
13,xcl2,trsv,9931.11
13,xcl2,gerc,7523.07
13,xcl2,geru,7487.08
13,xcl2,ger2c,7445.68
13,xcl2,ger2u,7459.05
13,xcl2,hpr,11318.63
13,xcl2,her,7302.90
13,xcl2,hpr2,20145.21
13,xcl2,her2,11439.61
13,xzl2,gbmv,2905.45
13,xzl2,gemv,5785.10
13,xzl2,hbmv,3259.32
13,xzl2,hpmv,4825.12
13,xzl2,hemv,9629.56
13,xzl2,tbmv,2944.52
13,xzl2,tpmv,4892.75
13,xzl2,trmv,5502.21
13,xzl2,tbsv,890.65
13,xzl2,tpsv,6284.46
13,xzl2,trsv,5788.65
13,xdl2,gbmv,955.98
13,xdl2,gemv,3418.96
13,xdl2,sbmv,1304.58
13,xdl2,spmv,3277.72
13,xdl2,symv,5009.08
13,xdl2,tbmv,678.60
13,xdl2,tpmv,3433.27
13,xdl2,trmv,3282.05
13,xdl2,tbsv,367.15
13,xdl2,tpsv,3628.41
13,xdl2,trsv,3483.68
13,xdl2,ger,2796.07
13,xdl2,ger2,2823.30
13,xdl2,spr,3023.55
13,xdl2,syr,2741.38
13,xdl2,spr2,5734.43
13,xdl2,syr2,5228.72
13,xsl2,gbmv,1107.56
13,xsl2,gemv,7011.58
13,xsl2,sbmv,1345.22
13,xsl2,spmv,3535.61
13,xsl2,symv,9385.77
13,xsl2,tbmv,682.01
13,xsl2,tpmv,7011.10
13,xsl2,trmv,6543.72
13,xsl2,tbsv,407.83
13,xsl2,tpsv,7616.23
13,xsl2,trsv,7228.83
13,xsl2,ger,5429.18
13,xsl2,ger2,5426.73
13,xsl2,spr,6416.06
13,xsl2,syr,5222.31
13,xsl2,spr2,11887.37
13,xsl2,syr2,9820.31
13,xcl3,gemm,648064.41
13,xcl3,hemm,625293.12
13,xcl3,herk,373725.50
13,xcl3,her2k,406141.47
13,xcl3,symm,626347.21
13,xcl3,syr2k,410011.13
13,xcl3,syrk,374851.26
13,xcl3,trmm,377330.33
13,xcl3,trsm,319744.00
13,xzl3,gemm,393545.93
13,xzl3,hemm,411414.82
13,xzl3,herk,246067.03
13,xzl3,her2k,258563.72
13,xzl3,symm,409868.78
13,xzl3,syr2k,260404.62
13,xzl3,syrk,255291.35
13,xzl3,trmm,294059.46
13,xzl3,trsm,261027.35
13,xdl3,gemm,279926.68
13,xdl3,symm,267778.25
13,xdl3,syrk,153462.55
13,xdl3,syr2k,170448.55
13,xdl3,trmm,177885.72
13,xdl3,trsm,154133.93
13,xsl3,gemm,413914.53
13,xsl3,symm,395505.60
13,xsl3,syrk,229930.26
13,xsl3,syr2k,278138.72
13,xsl3,trmm,239368.90
13,xsl3,trsm,145760.03
14,xcl1,nrm2,2751.88
14,xcl1,amax,1779.17
14,xcl1,asum,1731.03
14,xcl1,axpy,6828.45
14,xcl1,copy,1963.32
14,xcl1,swap,3115.81
14,xcl1,dotc,7505.88
14,xcl1,dotu,7592.26
14,xzl1,nrm2,2715.55
14,xzl1,amax,1265.78
14,xzl1,asum,1601.85
14,xzl1,axpy,3280.15
14,xzl1,copy,914.05
14,xzl1,swap,1530.91
14,xzl1,dotc,3434.50
14,xzl1,dotu,3440.57
14,xdl1,nrm2,600.70
14,xdl1,amax,2169.36
14,xdl1,asum,1548.76
14,xdl1,axpy,1701.18
14,xdl1,copy,1105.73
14,xdl1,swap,1559.32
14,xdl1,dot,2091.10
14,xdl1,rotm,4027.86
14,xsl1,nrm2,712.96
14,xsl1,amax,4565.61
14,xsl1,asum,1708.98
14,xsl1,axpy,3851.81
14,xsl1,copy,2085.71
14,xsl1,swap,3459.35
14,xsl1,dot,4770.20
14,xsl1,rotm,6531.20
14,xsl1,dsdot,1741.10
14,xsl1,sdsdot,1729.03
14,xcl2,gbmv,2972.87
14,xcl2,gemv,10161.27
14,xcl2,hbmv,3577.48
14,xcl2,hpmv,4544.75
14,xcl2,hemv,15261.68
14,xcl2,tbmv,2469.28
14,xcl2,tpmv,5831.68
14,xcl2,trmv,9190.12
14,xcl2,tbsv,1058.03
14,xcl2,tpsv,12856.27
14,xcl2,trsv,9946.70
14,xcl2,gerc,7463.80
14,xcl2,geru,7507.68
14,xcl2,ger2c,7514.18
14,xcl2,ger2u,7492.33
14,xcl2,hpr,11244.51
14,xcl2,her,7315.10
14,xcl2,hpr2,19984.58
14,xcl2,her2,11416.98
14,xzl2,gbmv,2914.06
14,xzl2,gemv,5832.72
14,xzl2,hbmv,3311.63
14,xzl2,hpmv,4763.56
14,xzl2,hemv,9595.92
14,xzl2,tbmv,3117.48
14,xzl2,tpmv,4921.15
14,xzl2,trmv,5500.47
14,xzl2,tbsv,876.87
14,xzl2,tpsv,6260.40
14,xzl2,trsv,5786.35
14,xdl2,gbmv,937.10
14,xdl2,gemv,3428.63
14,xdl2,sbmv,1280.37
14,xdl2,spmv,3257.47
14,xdl2,symv,4996.20
14,xdl2,tbmv,681.22
14,xdl2,tpmv,3423.26
14,xdl2,trmv,3294.67
