nthreads,test,routine,MFLOPS
21,xzl2,tpsv,6685.30
21,xzl2,trsv,6247.91
21,xdl2,gbmv,860.76
21,xdl2,gemv,11093.93
21,xdl2,sbmv,567.21
21,xdl2,spmv,5659.26
21,xdl2,symv,21893.40
21,xdl2,tbmv,442.90
21,xdl2,tpmv,11538.38
21,xdl2,trmv,10283.71
21,xdl2,tbsv,405.46
21,xdl2,tpsv,3881.90
21,xdl2,trsv,3461.61
21,xdl2,ger,8889.90
21,xdl2,ger2,8988.95
21,xdl2,spr,8926.66
21,xdl2,syr,8454.15
21,xdl2,spr2,15440.22
21,xdl2,syr2,14733.17
21,xsl2,gbmv,1303.38
21,xsl2,gemv,21814.06
21,xsl2,sbmv,775.25
21,xsl2,spmv,12054.43
21,xsl2,symv,39581.81
21,xsl2,tbmv,657.07
21,xsl2,tpmv,23742.06
21,xsl2,trmv,18853.20
21,xsl2,tbsv,413.65
21,xsl2,tpsv,8367.33
21,xsl2,trsv,7045.73
21,xsl2,ger,16982.17
21,xsl2,ger2,17441.65
21,xsl2,spr,18001.28
21,xsl2,syr,15358.90
21,xsl2,spr2,30172.73
21,xsl2,syr2,27549.32
21,xcl3,gemm,584409.66
21,xcl3,hemm,561471.72
21,xcl3,herk,437973.61
21,xcl3,her2k,462746.20
21,xcl3,symm,573305.98
21,xcl3,syr2k,474356.00
21,xcl3,syrk,425947.06
21,xcl3,trmm,373598.45
21,xcl3,trsm,294732.76
21,xzl3,gemm,288941.45
21,xzl3,hemm,285056.75
21,xzl3,herk,211530.35
21,xzl3,her2k,246751.87
21,xzl3,symm,293694.03
21,xzl3,syr2k,237464.87
21,xzl3,syrk,204980.13
21,xzl3,trmm,204080.38
21,xzl3,trsm,188845.82
21,xdl3,gemm,249998.38
21,xdl3,symm,219503.55
21,xdl3,syrk,139708.78
21,xdl3,syr2k,169584.27
21,xdl3,trmm,194120.35
21,xdl3,trsm,84341.42
21,xsl3,gemm,434796.78
21,xsl3,symm,363023.42
21,xsl3,syrk,236091.32
21,xsl3,syr2k,303932.13
21,xsl3,trmm,322908.50
21,xsl3,trsm,163505.20
22,xcl1,nrm2,13553.17
22,xcl1,amax,5087.86
22,xcl1,asum,8630.78
22,xcl1,axpy,22124.82
22,xcl1,copy,1961.05
22,xcl1,swap,3071.78
22,xcl1,dotc,8591.85
22,xcl1,dotu,8495.77
22,xzl1,nrm2,6543.83
22,xzl1,amax,2343.93
22,xzl1,asum,3730.95
22,xzl1,axpy,11117.33
22,xzl1,copy,911.71
22,xzl1,swap,1499.21
22,xzl1,dotc,12452.96
22,xzl1,dotu,12444.71
22,xdl1,nrm2,3598.83
22,xdl1,amax,2736.05
22,xdl1,asum,5028.11
22,xdl1,axpy,5505.23
22,xdl1,copy,923.72
22,xdl1,swap,1534.78
22,xdl1,dot,6476.37
22,xdl1,rotm,4013.42
22,xsl1,nrm2,7091.78
22,xsl1,amax,7644.47
22,xsl1,asum,12126.47
22,xsl1,axpy,11649.75
22,xsl1,copy,2101.57
22,xsl1,swap,3393.53
22,xsl1,dot,5092.83
22,xsl1,rotm,6692.72
22,xsl1,dsdot,4870.90
22,xsl1,sdsdot,4910.95
22,xcl2,gbmv,2881.17
22,xcl2,gemv,43215.40
22,xcl2,hbmv,1359.23
22,xcl2,hpmv,67340.00
22,xcl2,hemv,67009.40
22,xcl2,tbmv,1796.36
22,xcl2,tpmv,45182.33
22,xcl2,trmv,39710.70
22,xcl2,tbsv,1076.65
22,xcl2,tpsv,14296.02
22,xcl2,trsv,13068.92
22,xcl2,gerc,34441.72
22,xcl2,geru,34751.78
22,xcl2,ger2c,35223.58
22,xcl2,ger2u,35159.57
22,xcl2,hpr,35149.38
22,xcl2,her,33229.63
22,xcl2,hpr2,60424.07
22,xcl2,her2,56943.95
22,xzl2,gbmv,1929.43
22,xzl2,gemv,22104.33
22,xzl2,hbmv,1661.97
22,xzl2,hpmv,35608.25
22,xzl2,hemv,38233.50
22,xzl2,tbmv,1145.03
22,xzl2,tpmv,22682.12
22,xzl2,trmv,21134.80
22,xzl2,tbsv,985.57
22,xzl2,tpsv,6722.82
22,xzl2,trsv,6190.51
22,xdl2,gbmv,916.18
22,xdl2,gemv,11027.90
22,xdl2,sbmv,548.27
22,xdl2,spmv,5718.73
22,xdl2,symv,21712.33
22,xdl2,tbmv,418.76
22,xdl2,tpmv,11616.78
22,xdl2,trmv,10335.92
22,xdl2,tbsv,411.45
22,xdl2,tpsv,3836.13
22,xdl2,trsv,3502.50
22,xdl2,ger,8874.62
22,xdl2,ger2,8975.47
22,xdl2,spr,9001.56
22,xdl2,syr,8558.32
22,xdl2,spr2,15395.10
22,xdl2,syr2,14694.06
22,xsl2,gbmv,1170.90
22,xsl2,gemv,21685.82
22,xsl2,sbmv,768.66
22,xsl2,spmv,12084.70
22,xsl2,symv,40965.45
22,xsl2,tbmv,655.22
22,xsl2,tpmv,24409.00
22,xsl2,trmv,18905.05
22,xsl2,tbsv,412.81
22,xsl2,tpsv,8590.58
22,xsl2,trsv,6996.52
22,xsl2,ger,17051.45
22,xsl2,ger2,17490.36
22,xsl2,spr,15347.45
22,xsl2,syr,15310.95
22,xsl2,spr2,30861.86
22,xsl2,syr2,27305.05
22,xcl3,gemm,587277.62
22,xcl3,hemm,573526.11
22,xcl3,herk,422540.60
22,xcl3,her2k,459368.47
22,xcl3,symm,573160.57
22,xcl3,syr2k,460842.28
22,xcl3,syrk,427418.22
22,xcl3,trmm,380114.35
22,xcl3,trsm,294415.11
22,xzl3,gemm,287131.66
22,xzl3,hemm,291599.63
22,xzl3,herk,214745.21
22,xzl3,her2k,245606.37
22,xzl3,symm,291636.20
22,xzl3,syr2k,237837.11
22,xzl3,syrk,207109.92
22,xzl3,trmm,203982.83
22,xzl3,trsm,190382.25
22,xdl3,gemm,239548.61
22,xdl3,symm,219766.16
22,xdl3,syrk,141857.68
22,xdl3,syr2k,169451.98
22,xdl3,trmm,191291.57
22,xdl3,trsm,84597.86
22,xsl3,gemm,448694.35
22,xsl3,symm,361714.07
22,xsl3,syrk,232188.23
22,xsl3,syr2k,300178.75
22,xsl3,trmm,350748.93
22,xsl3,trsm,156935.06
23,xcl1,nrm2,13163.91
23,xcl1,amax,4875.48
23,xcl1,asum,8479.80
23,xcl1,axpy,22419.51
23,xcl1,copy,1929.80
23,xcl1,swap,3013.60
23,xcl1,dotc,8010.86
23,xcl1,dotu,8119.16
23,xzl1,nrm2,6445.61
23,xzl1,amax,2309.28
23,xzl1,asum,3656.68
23,xzl1,axpy,11134.08
23,xzl1,copy,896.66
23,xzl1,swap,1471.26
23,xzl1,dotc,12502.15
23,xzl1,dotu,12465.55
23,xdl1,nrm2,3533.86
23,xdl1,amax,2687.47
23,xdl1,asum,4969.21
23,xdl1,axpy,5582.80
23,xdl1,copy,900.02
23,xdl1,swap,1504.92
23,xdl1,dot,6374.33
23,xdl1,rotm,3970.25
23,xsl1,nrm2,7189.07
23,xsl1,amax,7377.15
23,xsl1,asum,11857.97
23,xsl1,axpy,11527.32
23,xsl1,copy,2054.45
23,xsl1,swap,3272.87
23,xsl1,dot,5087.12
23,xsl1,rotm,6757.08
23,xsl1,dsdot,4703.16
23,xsl1,sdsdot,4710.46
23,xcl2,gbmv,2942.33
23,xcl2,gemv,43608.92
23,xcl2,hbmv,1357.77
23,xcl2,hpmv,68211.40
23,xcl2,hemv,66565.00
23,xcl2,tbmv,1786.66
23,xcl2,tpmv,45234.63
23,xcl2,trmv,39530.83
23,xcl2,tbsv,1075.72
23,xcl2,tpsv,14200.95
23,xcl2,trsv,12779.65
23,xcl2,gerc,34639.76
23,xcl2,geru,34962.95
23,xcl2,ger2c,35088.33
23,xcl2,ger2u,35101.17
23,xcl2,hpr,35284.00
23,xcl2,her,32905.80
23,xcl2,hpr2,60160.27
23,xcl2,her2,57492.18
23,xzl2,gbmv,2392.41
23,xzl2,gemv,22151.33
23,xzl2,hbmv,1671.77
23,xzl2,hpmv,35480.41
23,xzl2,hemv,36280.23
23,xzl2,tbmv,1190.70
23,xzl2,tpmv,22602.40
23,xzl2,trmv,21071.61
23,xzl2,tbsv,1013.41
23,xzl2,tpsv,6675.62
23,xzl2,trsv,6072.23
23,xdl2,gbmv,888.78
23,xdl2,gemv,11006.77
23,xdl2,sbmv,555.48
23,xdl2,spmv,5487.12
23,xdl2,symv,22017.02
23,xdl2,tbmv,440.48
23,xdl2,tpmv,11437.25
23,xdl2,trmv,10357.81
23,xdl2,tbsv,410.76
23,xdl2,tpsv,3805.26
23,xdl2,trsv,3362.13
23,xdl2,ger,8916.91
23,xdl2,ger2,8989.37
23,xdl2,spr,8932.45
23,xdl2,syr,8473.58
23,xdl2,spr2,15445.78
23,xdl2,syr2,15021.10
23,xsl2,gbmv,1229.47
23,xsl2,gemv,21890.61
23,xsl2,sbmv,753.27
23,xsl2,spmv,12212.92
23,xsl2,symv,40064.60
23,xsl2,tbmv,673.80
23,xsl2,tpmv,24864.60
23,xsl2,trmv,19312.56
23,xsl2,tbsv,430.35
23,xsl2,tpsv,8413.51
23,xsl2,trsv,6940.61
23,xsl2,ger,16805.71
23,xsl2,ger2,17420.32
23,xsl2,spr,18266.68
23,xsl2,syr,15178.96
23,xsl2,spr2,31214.11
23,xsl2,syr2,26827.80
23,xcl3,gemm,591142.45
23,xcl3,hemm,562978.48
23,xcl3,herk,435101.63
23,xcl3,her2k,478744.45
23,xcl3,symm,562713.73
23,xcl3,syr2k,464230.15
23,xcl3,syrk,421745.75
23,xcl3,trmm,385742.96
23,xcl3,trsm,287894.31
23,xzl3,gemm,283425.46
23,xzl3,hemm,283562.81
23,xzl3,herk,209520.08
23,xzl3,her2k,245196.33
23,xzl3,symm,288320.26
23,xzl3,syr2k,233298.96
23,xzl3,syrk,205316.88
23,xzl3,trmm,202039.47
23,xzl3,trsm,190139.03
23,xdl3,gemm,255500.50
23,xdl3,symm,217008.47
23,xdl3,syrk,134179.72
23,xdl3,syr2k,170841.35
23,xdl3,trmm,199207.87
23,xdl3,trsm,83784.23
23,xsl3,gemm,463668.52
23,xsl3,symm,364520.51
23,xsl3,syrk,235614.91
23,xsl3,syr2k,299641.88
23,xsl3,trmm,329326.58
23,xsl3,trsm,164178.26
24,xcl1,nrm2,13659.40
24,xcl1,amax,5164.91
24,xcl1,asum,8878.57
24,xcl1,axpy,22431.67
24,xcl1,copy,1965.98
24,xcl1,swap,3050.07
24,xcl1,dotc,8542.82
24,xcl1,dotu,8424.16
24,xzl1,nrm2,6628.13
24,xzl1,amax,2349.41
24,xzl1,asum,3733.41
24,xzl1,axpy,11192.05
24,xzl1,copy,918.42
24,xzl1,swap,1491.36
24,xzl1,dotc,12647.58
24,xzl1,dotu,12671.20
24,xdl1,nrm2,3550.33
24,xdl1,amax,2840.27
24,xdl1,asum,5083.77
24,xdl1,axpy,5652.37
24,xdl1,copy,923.80
24,xdl1,swap,1535.15
24,xdl1,dot,6499.93
24,xdl1,rotm,4032.16
24,xsl1,nrm2,7025.58
24,xsl1,amax,7502.43
24,xsl1,asum,11686.43
24,xsl1,axpy,11688.86
24,xsl1,copy,2088.50
24,xsl1,swap,3396.72
24,xsl1,dot,5111.17
24,xsl1,rotm,6744.76
24,xsl1,dsdot,4861.20
24,xsl1,sdsdot,4581.16
24,xcl2,gbmv,3026.31
24,xcl2,gemv,43593.43
24,xcl2,hbmv,1351.82
24,xcl2,hpmv,68162.40
24,xcl2,hemv,66386.46
24,xcl2,tbmv,1784.65
24,xcl2,tpmv,45327.13
24,xcl2,trmv,39952.25
24,xcl2,tbsv,1060.56
24,xcl2,tpsv,14295.63
24,xcl2,trsv,12931.56
24,xcl2,gerc,34612.18
24,xcl2,geru,34850.30
24,xcl2,ger2c,35155.90
24,xcl2,ger2u,35211.82
24,xcl2,hpr,34884.01
24,xcl2,her,32912.31
24,xcl2,hpr2,60078.52
24,xcl2,her2,57271.35
24,xzl2,gbmv,1959.12
24,xzl2,gemv,22353.72
24,xzl2,hbmv,1666.53
24,xzl2,hpmv,36088.62
24,xzl2,hemv,38450.02
24,xzl2,tbmv,1164.48
24,xzl2,tpmv,22829.65
24,xzl2,trmv,21294.63
24,xzl2,tbsv,1022.96
24,xzl2,tpsv,6672.62
24,xzl2,trsv,6182.20
24,xdl2,gbmv,772.65
24,xdl2,gemv,11140.40
24,xdl2,sbmv,519.21
24,xdl2,spmv,5553.56
24,xdl2,symv,22014.82
24,xdl2,tbmv,430.73
24,xdl2,tpmv,11462.42
24,xdl2,trmv,10391.30
24,xdl2,tbsv,403.50
24,xdl2,tpsv,3864.25
24,xdl2,trsv,3413.17
24,xdl2,ger,8971.38
24,xdl2,ger2,8995.20
24,xdl2,spr,8935.97
24,xdl2,syr,8470.02
24,xdl2,spr2,15490.77
24,xdl2,syr2,14814.07
24,xsl2,gbmv,1281.76
24,xsl2,gemv,21937.41
24,xsl2,sbmv,771.96
24,xsl2,spmv,12040.16
24,xsl2,symv,40377.15
24,xsl2,tbmv,676.08
24,xsl2,tpmv,24066.23
24,xsl2,trmv,18801.85
24,xsl2,tbsv,423.20
24,xsl2,tpsv,8532.58
24,xsl2,trsv,6928.73
24,xsl2,ger,17007.58
24,xsl2,ger2,17304.82
24,xsl2,spr,18079.30
24,xsl2,syr,15378.17
24,xsl2,spr2,30709.57
24,xsl2,syr2,26917.01
24,xcl3,gemm,576171.98
24,xcl3,hemm,567437.61
24,xcl3,herk,443598.55
24,xcl3,her2k,455038.67
24,xcl3,symm,562041.41
24,xcl3,syr2k,460486.56
24,xcl3,syrk,423210.05
24,xcl3,trmm,381527.01
24,xcl3,trsm,285614.52
24,xzl3,gemm,285353.41
24,xzl3,hemm,289146.60
24,xzl3,herk,216233.38
24,xzl3,her2k,248876.16
24,xzl3,symm,287831.02
24,xzl3,syr2k,231023.10
24,xzl3,syrk,206281.23
24,xzl3,trmm,199325.07
24,xzl3,trsm,189271.62
24,xdl3,gemm,250716.37
24,xdl3,symm,217352.18
24,xdl3,syrk,137866.92
24,xdl3,syr2k,166632.11
24,xdl3,trmm,188153.85
24,xdl3,trsm,80743.98
24,xsl3,gemm,441628.97
24,xsl3,symm,366267.03
24,xsl3,syrk,230958.65
24,xsl3,syr2k,289781.03
24,xsl3,trmm,334679.68
24,xsl3,trsm,159474.88
